"TIME"," 1-REF"
000:00:54.800,-4.96
000:00:54.825,15.34
000:00:54.850,30.15
000:00:54.875,12.29
000:00:54.900,-23.28
000:00:54.925,-29.62
000:00:54.950, 8.02
000:00:54.975,15.04
000:00:55.000,-6.34
000:00:55.025,-13.89
000:00:55.050, 8.17
000:00:55.075,10.31
000:00:55.100,-1.45
000:00:55.125, 0.31
000:00:55.150,18.47
000:00:55.175, 4.43
000:00:55.200,-15.88
000:00:55.225,-11.76
000:00:55.250,17.48
000:00:55.275,19.31
000:00:55.300, 6.26
000:00:55.325, 8.24
000:00:55.350,20.84
000:00:55.375,10.38
000:00:55.400,-3.13
000:00:55.425,-2.14
000:00:55.450,21.98
000:00:55.475,13.05
000:00:55.500,-9.31
000:00:55.525,-23.36
000:00:55.550,-13.97
000:00:55.575,-9.01
000:00:55.600,12.06
000:00:55.625,10.99
000:00:55.650,-9.92
000:00:55.675,-24.96
000:00:55.700,-12.29
000:00:55.725, 3.36
000:00:55.750, 3.89
000:00:55.775,-11.45
000:00:55.800,-21.60
000:00:55.825,-23.74
000:00:55.850,-8.93
000:00:55.875,12.29
000:00:55.900,21.53
000:00:55.925, 6.26
000:00:55.950,-4.12
000:00:55.975,-4.20
000:00:56.000, 0.00
000:00:56.025, 0.61
000:00:56.050, 8.47
000:00:56.075, 4.96
000:00:56.100,-12.75
000:00:56.125,-26.87
000:00:56.150,-15.80
000:00:56.175,-2.90
000:00:56.200,-10.15
000:00:56.225,-11.60
000:00:56.250,-8.78
000:00:56.275,-17.71
000:00:56.300,-28.24
000:00:56.325,-35.34
000:00:56.350,-20.76
000:00:56.375, 1.15
000:00:56.400,17.63
000:00:56.425, 6.79
000:00:56.450,-5.73
000:00:56.475,-3.66
000:00:56.500,-1.45
000:00:56.525,-12.60
000:00:56.550,-20.61
000:00:56.575,-38.93
000:00:56.600,-56.03
000:00:56.625,-49.39
000:00:56.650,-29.01
000:00:56.675,-10.61
000:00:56.700,-18.17
000:00:56.725,-32.98
000:00:56.750,-28.17
000:00:56.775,-20.99
000:00:56.800,-14.73
000:00:56.825,-18.24
000:00:56.850,-16.34
000:00:56.875,-8.32
000:00:56.900,-7.63
000:00:56.925,-17.56
000:00:56.950,-15.50
000:00:56.975,-8.24
000:00:57.000, 2.37
000:00:57.025, 1.07
000:00:57.050,-6.79
000:00:57.075,-3.36
000:00:57.100, 5.65
000:00:57.125, 5.95
000:00:57.150, 2.67
000:00:57.175,19.24
000:00:57.200,85.50
000:00:57.225,149.85
000:00:57.250,164.66
000:00:57.275,166.56
000:00:57.300,134.73
000:00:57.325,87.25
000:00:57.350,62.98
000:00:57.375,52.90
000:00:57.400,36.26
000:00:57.425,37.02
000:00:57.450,83.82
000:00:57.475,139.47
000:00:57.500,116.34
000:00:57.525,38.09
000:00:57.550, 9.54
000:00:57.575,-1.83
000:00:57.600,-20.84
000:00:57.625,-42.14
000:00:57.650,-57.33
000:00:57.675,-68.70
000:00:57.700,-71.91
000:00:57.725,-58.63
000:00:57.750,-40.08
000:00:57.775,-32.60
000:00:57.800,-38.32
000:00:57.825,-60.99
000:00:57.850,-63.74
000:00:57.875,-47.79
000:00:57.900,-30.23
000:00:57.925,-35.95
000:00:57.950,-50.53
000:00:57.975,-51.30
000:00:58.000,-41.37
000:00:58.025,-23.44
000:00:58.050,-23.89
000:00:58.075,-28.09
000:00:58.100,-27.18
000:00:58.125,-22.82
000:00:58.150,-14.73
000:00:58.175, 0.00
000:00:58.200, 4.20
000:00:58.225,-4.50
000:00:58.250,-19.47
000:00:58.275,-1.83
000:00:58.300,12.06
000:00:58.325,-0.61
000:00:58.350,-1.45
000:00:58.375,12.67
000:00:58.400,17.79
000:00:58.425,-8.78
000:00:58.450,-24.66
000:00:58.475,-6.03
000:00:58.500,18.93
000:00:58.525,14.73
000:00:58.550,-11.07
000:00:58.575,-13.59
000:00:58.600,12.67
000:00:58.625,11.37
000:00:58.650,-9.16
000:00:58.675,-10.38
000:00:58.700, 1.98
000:00:58.725, 7.48
000:00:58.750,-1.53
000:00:58.775,-20.46
000:00:58.800,-9.08
000:00:58.825,12.21
000:00:58.850,11.15
000:00:58.875,-5.11
000:00:58.900,-8.40
000:00:58.925,-9.08
000:00:58.950,-11.22
000:00:58.975,-5.95
000:00:59.000,-10.15
000:00:59.025,-12.29
000:00:59.050,-3.44
000:00:59.075,-0.46
000:00:59.100,15.27
000:00:59.125, 7.02
000:00:59.150,-14.05
000:00:59.175,-9.47
000:00:59.200,13.66
000:00:59.225,28.17
000:00:59.250,20.46
000:00:59.275,14.27
000:00:59.300,22.67
000:00:59.325,27.63
000:00:59.350,12.14
000:00:59.375,-1.53
000:00:59.400,12.90
000:00:59.425,21.22
000:00:59.450,12.60
000:00:59.475, 2.37
000:00:59.500,17.33
000:00:59.525,26.87
000:00:59.550,22.06
000:00:59.575, 7.63
000:00:59.600, 2.21
000:00:59.625,12.14
000:00:59.650,21.76
000:00:59.675,14.50
000:00:59.700, 2.75
000:00:59.725, 8.93
000:00:59.750,17.10
000:00:59.775,13.89
000:00:59.800,11.53
000:00:59.825, 5.88
000:00:59.850, 4.73
000:00:59.875, 6.56
000:00:59.900,12.06
000:00:59.925,10.00
000:00:59.950,-2.98
000:00:59.975,-7.18
000:01:00.000, 8.02
000:01:00.025,17.48
000:01:00.050,11.53
000:01:00.075,-2.90
000:01:00.100,-4.96
000:01:00.125,-3.74
000:01:00.150, 7.18
000:01:00.175,22.06
000:01:00.200,18.09
000:01:00.225, 8.55
000:01:00.250,10.76
000:01:00.275,14.96
000:01:00.300,11.83
000:01:00.325, 2.21
000:01:00.350,-7.71
000:01:00.375, 3.97
000:01:00.400, 5.95
000:01:00.425,-7.79
000:01:00.450,-6.56
000:01:00.475, 5.95
000:01:00.500, 3.28
000:01:00.525,-6.18
000:01:00.550,-8.55
000:01:00.575,-4.05
000:01:00.600,-2.29
000:01:00.625,-0.84
000:01:00.650,-0.23
000:01:00.675,-9.47
000:01:00.700,-11.98
000:01:00.725,-5.57
000:01:00.750,-13.97
000:01:00.775,-16.64
000:01:00.800,-12.29
000:01:00.825, 7.10
000:01:00.850, 8.40
000:01:00.875,-5.11
000:01:00.900,-13.74
000:01:00.925,-6.87
000:01:00.950,-4.05
000:01:00.975,-4.27
000:01:01.000,-4.05
000:01:01.025,14.35
000:01:01.050,16.34
000:01:01.075,-3.82
000:01:01.100,-8.70
000:01:01.125,14.35
000:01:01.150,12.14
000:01:01.175, 1.53
000:01:01.200, 1.91
000:01:01.225,-0.46
000:01:01.250,-9.77
000:01:01.275,-25.95
000:01:01.300,-35.65
000:01:01.325,-27.71
000:01:01.350,-12.29
000:01:01.375,-15.04
000:01:01.400,-13.36
000:01:01.425,-0.31
000:01:01.450, 0.76
000:01:01.475,-2.90
000:01:01.500,-6.49
000:01:01.525,-7.63
000:01:01.550,-8.55
000:01:01.575,-7.71
000:01:01.600,-7.94
000:01:01.625,-0.84
000:01:01.650, 0.00
000:01:01.675,-5.19
000:01:01.700,-3.82
000:01:01.725,10.23
000:01:01.750,10.84
000:01:01.775,-3.21
000:01:01.800,-9.16
000:01:01.825,-0.84
000:01:01.850,10.46
000:01:01.875, 7.79
000:01:01.900, 0.99
000:01:01.925,-10.00
000:01:01.950,-7.18
000:01:01.975, 1.60
000:01:02.000,-8.93
000:01:02.025,-12.98
000:01:02.050,-6.64
000:01:02.075,-11.60
000:01:02.100,-21.22
000:01:02.125,-20.46
000:01:02.150,-13.51
000:01:02.175,-18.09
000:01:02.200,-25.34
000:01:02.225,-14.58
000:01:02.250, 1.76
000:01:02.275, 3.05
000:01:02.300,-0.23
000:01:02.325, 4.27
000:01:02.350,-1.30
000:01:02.375,-8.32
000:01:02.400,-17.33
000:01:02.425,-12.37
000:01:02.450,-2.67
000:01:02.475,-2.21
000:01:02.500,-15.19
000:01:02.525,-20.08
000:01:02.550,-11.22
000:01:02.575,-0.76
000:01:02.600,-2.60
000:01:02.625,-13.13
000:01:02.650,-7.10
000:01:02.675, 2.90
000:01:02.700, 1.83
000:01:02.725,-6.03
000:01:02.750,-5.42
000:01:02.775,-6.95
000:01:02.800,-3.44
000:01:02.825,-6.26
000:01:02.850, 2.37
000:01:02.875, 6.56
000:01:02.900,-1.07
000:01:02.925,-3.51
000:01:02.950,-2.06
000:01:02.975,-0.53
000:01:03.000,-5.11
000:01:03.025, 4.12
000:01:03.050,11.22
000:01:03.075, 9.47
000:01:03.100,-2.52
000:01:03.125,-6.64
000:01:03.150,10.99
000:01:03.175, 9.16
000:01:03.200, 7.79
000:01:03.225,-5.57
000:01:03.250, 0.23
000:01:03.275,16.41
000:01:03.300, 2.60
000:01:03.325,-4.58
000:01:03.350, 3.97
000:01:03.375,16.18
000:01:03.400,-0.69
000:01:03.425,-22.52
000:01:03.450,-5.88
000:01:03.475,19.01
000:01:03.500,14.89
000:01:03.525,-11.91
000:01:03.550,-9.77
000:01:03.575,12.21
000:01:03.600,17.18
000:01:03.625, 6.95
000:01:03.650,-0.84
000:01:03.675,-1.83
000:01:03.700,-2.90
000:01:03.725, 4.66
000:01:03.750, 3.97
000:01:03.775, 1.76
000:01:03.800,-8.93
000:01:03.825,-21.60
000:01:03.850, 6.72
000:01:03.875,37.48
000:01:03.900, 8.02
000:01:03.925,-8.17
000:01:03.950, 1.76
000:01:03.975,16.18
000:01:04.000,17.18
000:01:04.025,-1.83
000:01:04.050, 1.22
000:01:04.075, 9.31
000:01:04.100, 3.28
000:01:04.125,-9.31
000:01:04.150,-27.33
000:01:04.175,-5.80
000:01:04.200,14.43
000:01:04.225, 9.16
000:01:04.250,-9.62
000:01:04.275,-10.61
000:01:04.300, 5.57
000:01:04.325,10.84
000:01:04.350, 1.60
000:01:04.375,-2.14
000:01:04.400,-6.11
000:01:04.425,-6.79
000:01:04.450,-3.36
000:01:04.475, 4.43
000:01:04.500,-0.46
000:01:04.525,-13.66
000:01:04.550,-12.98
000:01:04.575, 1.30
000:01:04.600, 0.92
000:01:04.625,-0.92
000:01:04.650,-9.77
000:01:04.675,-4.81
000:01:04.700, 4.12
000:01:04.725, 2.67
000:01:04.750,-0.38
000:01:04.775, 1.07
000:01:04.800, 5.95
000:01:04.825,-7.33
000:01:04.850,-17.33
000:01:04.875,-4.43
000:01:04.900, 4.12
000:01:04.925, 4.58
000:01:04.950,-6.49
000:01:04.975,-6.64
000:01:05.000, 1.07
000:01:05.025, 4.73
000:01:05.050,-0.23
000:01:05.075,-11.83
000:01:05.100,-22.21
000:01:05.125,-12.82
000:01:05.150, 3.21
000:01:05.175,11.22
000:01:05.200,-11.22
000:01:05.225,-27.25
000:01:05.250,-12.82
000:01:05.275,15.04
000:01:05.300,20.69
000:01:05.325, 6.11
000:01:05.350,-3.05
000:01:05.375,18.70
000:01:05.400,31.37
000:01:05.425, 2.44
000:01:05.450,-16.56
000:01:05.475, 7.71
000:01:05.500,27.48
000:01:05.525,16.03
000:01:05.550, 5.57
000:01:05.575, 8.93
000:01:05.600,21.15
000:01:05.625,20.69
000:01:05.650, 9.62
000:01:05.675,21.22
000:01:05.700,25.50
000:01:05.725, 3.74
000:01:05.750,-8.24
000:01:05.775,13.74
000:01:05.800,22.14
000:01:05.825,11.22
000:01:05.850,37.86
000:01:05.875,122.75
000:01:05.900,180.76
000:01:05.925,135.50
000:01:05.950,62.82
000:01:05.975,23.13
000:01:06.000, 7.63
000:01:06.025,-14.27
000:01:06.050,-38.24
000:01:06.075,-47.48
000:01:06.100,-40.08
000:01:06.125,-32.98
000:01:06.150,-45.04
000:01:06.175,-49.16
000:01:06.200,-34.05
000:01:06.225,-25.88
000:01:06.250,-22.82
000:01:06.275,-20.99
000:01:06.300,-17.71
000:01:06.325,-14.89
000:01:06.350,-18.24
000:01:06.375,-33.82
000:01:06.400,-30.15
000:01:06.425,-11.83
000:01:06.450,-13.97
000:01:06.475,-28.09
000:01:06.500,-18.47
000:01:06.525,-1.76
000:01:06.550, 4.66
000:01:06.575,-7.71
000:01:06.600,-17.18
000:01:06.625,-6.41
000:01:06.650, 8.09
000:01:06.675, 3.13
000:01:06.700, 0.76
000:01:06.725,-5.11
000:01:06.750,-12.06
000:01:06.775,-6.18
000:01:06.800,-0.92
000:01:06.825,-11.22
000:01:06.850,-16.87
000:01:06.875,-13.28
000:01:06.900,-4.73
000:01:06.925,-5.34
000:01:06.950,-4.89
000:01:06.975, 3.82
000:01:07.000,11.30
000:01:07.025,18.70
000:01:07.050,13.13
000:01:07.075, 5.50
000:01:07.100, 3.97
000:01:07.125,18.78
000:01:07.150,24.58
000:01:07.175,12.37
000:01:07.200, 4.20
000:01:07.225,17.94
000:01:07.250,13.05
000:01:07.275,-5.34
000:01:07.300, 3.97
000:01:07.325,20.69
000:01:07.350,11.53
000:01:07.375,-2.14
000:01:07.400,-6.41
000:01:07.425, 6.26
000:01:07.450, 1.30
000:01:07.475,-7.48
000:01:07.500, 0.76
000:01:07.525, 5.27
000:01:07.550, 0.00
000:01:07.575,-0.69
000:01:07.600,-5.50
000:01:07.625, 1.98
000:01:07.650,-9.39
000:01:07.675,-25.42
000:01:07.700,-22.60
000:01:07.725, 2.44
000:01:07.750, 8.70
000:01:07.775, 3.97
000:01:07.800,-0.15
000:01:07.825,-0.31
000:01:07.850, 3.59
000:01:07.875, 4.96
000:01:07.900,-1.68
000:01:07.925, 2.75
000:01:07.950, 5.88
000:01:07.975, 2.44
000:01:08.000,-2.06
000:01:08.025, 2.98
000:01:08.050, 6.34
000:01:08.075, 8.78
000:01:08.100, 0.84
000:01:08.125, 7.48
000:01:08.150,10.15
000:01:08.175, 0.46
000:01:08.200,-5.50
000:01:08.225, 5.04
000:01:08.250, 2.60
000:01:08.275,-4.73
000:01:08.300,-8.85
000:01:08.325, 6.79
000:01:08.350,11.22
000:01:08.375, 3.97
000:01:08.400,-9.92
000:01:08.425,-15.80
000:01:08.450,-19.24
000:01:08.475,-24.58
000:01:08.500,-40.00
000:01:08.525,-33.51
000:01:08.550,-17.79
000:01:08.575,-13.66
000:01:08.600,-13.05
000:01:08.625,-17.63
000:01:08.650,-28.93
000:01:08.675,-26.49
000:01:08.700,-11.68
000:01:08.725, 4.27
000:01:08.750, 4.43
000:01:08.775, 0.31
000:01:08.800,-3.74
000:01:08.825,-7.94
000:01:08.850, 1.07
000:01:08.875,13.28
000:01:08.900,18.47
000:01:08.925,24.20
000:01:08.950,12.21
000:01:08.975, 3.97
000:01:09.000, 3.89
000:01:09.025,12.14
000:01:09.050, 3.89
000:01:09.075,-1.37
000:01:09.100,-1.76
000:01:09.125, 8.78
000:01:09.150, 5.95
000:01:09.175, 5.73
000:01:09.200, 4.73
000:01:09.225, 8.55
000:01:09.250,16.56
000:01:09.275, 2.37
000:01:09.300,-6.64
000:01:09.325, 8.93
000:01:09.350,16.26
000:01:09.375, 8.93
000:01:09.400, 5.73
000:01:09.425,14.73
000:01:09.450, 9.77
000:01:09.475,-6.95
000:01:09.500,-5.19
000:01:09.525, 9.54
000:01:09.550,16.49
000:01:09.575,19.16
000:01:09.600, 0.92
000:01:09.625,-14.66
000:01:09.650,-8.85
000:01:09.675,-3.66
000:01:09.700,-6.03
000:01:09.725,-1.15
000:01:09.750,-4.81
000:01:09.775,-4.43
000:01:09.800, 2.37
000:01:09.825, 3.59
000:01:09.850, 1.22
000:01:09.875, 0.31
000:01:09.900,-2.06
000:01:09.925, 0.38
000:01:09.950, 9.62
000:01:09.975, 6.49
000:01:10.000,-11.15
000:01:10.025,-8.32
000:01:10.050,-0.23
000:01:10.075,-6.18
000:01:10.100,-24.58
000:01:10.125,-28.47
000:01:10.150,-8.70
000:01:10.175, 0.08
000:01:10.200, 0.53
000:01:10.225, 3.13
000:01:10.250, 1.22
000:01:10.275, 1.15
000:01:10.300,10.38
000:01:10.325, 3.21
000:01:10.350, 1.68
000:01:10.375,11.37
000:01:10.400, 7.63
000:01:10.425,13.74
000:01:10.450,22.21
000:01:10.475,10.53
000:01:10.500,-2.06
000:01:10.525, 1.45
000:01:10.550,13.21
000:01:10.575,20.69
000:01:10.600,17.63
000:01:10.625, 8.32
000:01:10.650, 2.21
000:01:10.675, 8.93
000:01:10.700, 7.71
000:01:10.725,-6.18
000:01:10.750,-12.60
000:01:10.775,10.00
000:01:10.800,14.43
000:01:10.825,-7.71
000:01:10.850,-4.81
000:01:10.875, 6.79
000:01:10.900, 1.68
000:01:10.925,-13.36
000:01:10.950,-8.63
000:01:10.975, 0.46
000:01:11.000,-2.52
000:01:11.025,-15.88
000:01:11.050,-15.95
000:01:11.075, 0.92
000:01:11.100,-4.35
000:01:11.125,-19.77
000:01:11.150,-27.25
000:01:11.175,-19.62
000:01:11.200,-19.54
000:01:11.225,-27.10
000:01:11.250,-17.33
000:01:11.275,-6.79
000:01:11.300, 7.79
000:01:11.325,59.85
000:01:11.350,101.22
000:01:11.375,110.69
000:01:11.400,100.23
000:01:11.425,70.92
000:01:11.450,30.00
000:01:11.475,-13.36
000:01:11.500,-40.23
000:01:11.525,-18.40
000:01:11.550,-12.67
000:01:11.575,-25.27
000:01:11.600, 6.95
000:01:11.625,81.91
000:01:11.650,100.53
000:01:11.675,83.44
000:01:11.700,69.47
000:01:11.725,43.51
000:01:11.750,-1.45
000:01:11.775,-46.87
000:01:11.800,-68.32
000:01:11.825,-51.60
000:01:11.850,-34.73
000:01:11.875,-34.05
000:01:11.900,-59.24
000:01:11.925,-92.60
000:01:11.950,-87.63
000:01:11.975,-54.73
000:01:12.000,-43.97
000:01:12.025,-48.85
000:01:12.050,-46.18
000:01:12.075,-47.63
000:01:12.100,-60.00
000:01:12.125,-53.66
000:01:12.150,-24.73
000:01:12.175,-1.68
000:01:12.200,-5.19
000:01:12.225,-30.61
000:01:12.250,-41.07
000:01:12.275,-18.24
000:01:12.300,-2.44
000:01:12.325,-11.91
000:01:12.350,-22.44
000:01:12.375,-13.74
000:01:12.400,-7.18
000:01:12.425,-13.74
000:01:12.450,-8.63
000:01:12.475,12.37
000:01:12.500,17.40
000:01:12.525, 3.82
000:01:12.550,-7.10
000:01:12.575,-11.60
000:01:12.600,-10.99
000:01:12.625,-5.88
000:01:12.650,-4.05
000:01:12.675, 3.82
000:01:12.700, 3.13
000:01:12.725,-12.14
000:01:12.750,-13.66
000:01:12.775, 3.74
000:01:12.800,20.15
000:01:12.825, 9.47
000:01:12.850,-11.37
000:01:12.875,-10.61
000:01:12.900, 6.34
000:01:12.925, 3.51
000:01:12.950, 1.45
000:01:12.975, 0.31
000:01:13.000,-6.11
000:01:13.025,-10.38
000:01:13.050,-2.06
000:01:13.075, 4.12
000:01:13.100, 5.65
000:01:13.125,-2.37
000:01:13.150,-7.18
000:01:13.175,-12.06
000:01:13.200,-5.04
000:01:13.225,-1.83
000:01:13.250, 3.36
000:01:13.275, 3.21
000:01:13.300,-0.46
000:01:13.325,-8.47
000:01:13.350,-14.12
000:01:13.375,-4.89
000:01:13.400,10.84
000:01:13.425,-2.98
000:01:13.450,-18.70
000:01:13.475,-18.02
000:01:13.500, 7.48
000:01:13.525,22.82
000:01:13.550,20.08
000:01:13.575,-1.76
000:01:13.600,-14.50
000:01:13.625,-18.93
000:01:13.650,-18.85
000:01:13.675,-9.39
000:01:13.700,-0.76
000:01:13.725,-8.55
000:01:13.750,-12.67
000:01:13.775,-9.54
000:01:13.800,-4.43
000:01:13.825, 5.95
000:01:13.850, 9.01
000:01:13.875, 2.29
000:01:13.900,-8.93
000:01:13.925,-16.49
000:01:13.950,-4.43
000:01:13.975,-7.79
000:01:14.000,-7.71
000:01:14.025,10.84
000:01:14.050,11.22
000:01:14.075,-5.34
000:01:14.100, 0.69
000:01:14.125, 4.96
000:01:14.150, 3.05
000:01:14.175,-11.07
000:01:14.200,-5.80
000:01:14.225, 3.82
000:01:14.250, 3.82
000:01:14.275,-1.30
000:01:14.300,-0.31
000:01:14.325, 9.16
000:01:14.350,29.39
000:01:14.375,23.21
000:01:14.400,10.99
000:01:14.425, 3.59
000:01:14.450, 2.67
000:01:14.475, 4.05
000:01:14.500,12.29
000:01:14.525,16.26
000:01:14.550,11.60
000:01:14.575,-9.62
000:01:14.600,-1.37
000:01:14.625,10.76
000:01:14.650, 2.75
000:01:14.675,-10.84
000:01:14.700, 4.66
000:01:14.725,17.33
000:01:14.750, 6.49
000:01:14.775,-10.46
000:01:14.800,-12.67
000:01:14.825,12.29
000:01:14.850, 6.95
000:01:14.875,-8.02
000:01:14.900,-3.51
000:01:14.925,-0.99
000:01:14.950,-7.48
000:01:14.975,-13.28
000:01:15.000, 7.56
000:01:15.025,28.17
000:01:15.050,16.64
000:01:15.075,-6.64
000:01:15.100,-9.77
000:01:15.125, 6.56
000:01:15.150,22.98
000:01:15.175,27.33
000:01:15.200,14.73
000:01:15.225, 3.74
000:01:15.250,-3.28
000:01:15.275, 2.90
000:01:15.300, 9.62
000:01:15.325, 0.99
000:01:15.350, 9.08
000:01:15.375,15.11
000:01:15.400, 7.94
000:01:15.425,-0.69
000:01:15.450, 5.04
000:01:15.475,20.69
000:01:15.500,18.17
000:01:15.525, 1.76
000:01:15.550,-7.40
000:01:15.575, 3.59
000:01:15.600,11.22
000:01:15.625, 8.24
000:01:15.650,-1.76
000:01:15.675,-6.34
000:01:15.700, 0.31
000:01:15.725, 4.73
000:01:15.750, 8.02
000:01:15.775,-3.28
000:01:15.800,-23.13
000:01:15.825,-21.98
000:01:15.850, 0.99
000:01:15.875,13.82
000:01:15.900, 5.11
000:01:15.925,-6.26
000:01:15.950, 4.89
000:01:15.975,12.60
000:01:16.000, 0.00
000:01:16.025, 2.67
000:01:16.050,12.06
000:01:16.075,10.46
000:01:16.100,-0.92
000:01:16.125,-0.84
000:01:16.150, 4.81
000:01:16.175, 7.25
000:01:16.200,-3.36
000:01:16.225, 6.87
000:01:16.250,22.44
000:01:16.275,11.98
000:01:16.300,-5.34
000:01:16.325,-9.24
000:01:16.350, 7.94
000:01:16.375, 5.11
000:01:16.400,-11.07
000:01:16.425,-8.02
000:01:16.450, 4.66
000:01:16.475,-5.34
000:01:16.500,-17.63
000:01:16.525,-9.24
000:01:16.550,-10.15
000:01:16.575,-21.37
000:01:16.600,-17.02
000:01:16.625,-4.50
000:01:16.650,-6.72
000:01:16.675,-30.15
000:01:16.700,-14.35
000:01:16.725,15.04
000:01:16.750, 9.85
000:01:16.775,-13.13
000:01:16.800,-20.38
000:01:16.825,-6.56
000:01:16.850,-2.90
000:01:16.875,-21.37
000:01:16.900,-24.73
000:01:16.925,-19.54
000:01:16.950,-11.22
000:01:16.975,-1.98
000:01:17.000,-1.98
000:01:17.025,-15.27
000:01:17.050,-30.61
000:01:17.075,-37.63
000:01:17.100,-22.75
000:01:17.125,-13.97
000:01:17.150, 0.15
000:01:17.175,-3.97
000:01:17.200,-19.77
000:01:17.225,-15.80
000:01:17.250,16.26
000:01:17.275,15.65
000:01:17.300,-1.60
000:01:17.325,-22.14
000:01:17.350,-17.10
000:01:17.375, 8.09
000:01:17.400,29.69
000:01:17.425,21.37
000:01:17.450, 5.73
000:01:17.475,-12.90
000:01:17.500, 5.80
000:01:17.525,46.03
000:01:17.550,67.63
000:01:17.575,68.70
000:01:17.600,56.79
000:01:17.625,33.51
000:01:17.650,27.25
000:01:17.675,40.15
000:01:17.700,51.76
000:01:17.725,35.57
000:01:17.750,22.75
000:01:17.775,-2.82
000:01:17.800, 3.21
000:01:17.825, 5.42
000:01:17.850,15.34
000:01:17.875,17.79
000:01:17.900,-2.44
000:01:17.925,-26.72
000:01:17.950,-21.60
000:01:17.975,-10.84
000:01:18.000,-17.40
000:01:18.025,-49.69
000:01:18.050,-51.83
000:01:18.075,-35.19
000:01:18.100,-27.25
000:01:18.125,-22.29
000:01:18.150,-2.90
000:01:18.175,-10.23
000:01:18.200,-40.38
000:01:18.225,-50.00
000:01:18.250,-12.44
000:01:18.275,14.73
000:01:18.300,22.29
000:01:18.325,50.61
000:01:18.350,155.95
000:01:18.375,220.00
000:01:18.400,203.05
000:01:18.425,148.17
000:01:18.450,93.74
000:01:18.475,42.98
000:01:18.500,-13.89
000:01:18.525,-47.25
000:01:18.550,-41.68
000:01:18.575,-29.16
000:01:18.600,-31.91
000:01:18.625,-44.43
000:01:18.650,-63.74
000:01:18.675,-61.53
000:01:18.700,-42.60
000:01:18.725,-40.61
000:01:18.750,-47.25
000:01:18.775,-49.16
000:01:18.800,-46.56
000:01:18.825,-55.65
000:01:18.850,-53.66
000:01:18.875,-41.98
000:01:18.900,-33.74
000:01:18.925,-28.47
000:01:18.950,-17.79
000:01:18.975,-13.89
000:01:19.000,-25.57
000:01:19.025,-31.22
000:01:19.050,-20.99
000:01:19.075,13.74
000:01:19.100,26.79
000:01:19.125, 3.51
000:01:19.150,-26.56
000:01:19.175,-29.47
000:01:19.200,-16.11
000:01:19.225,-3.51
000:01:19.250,-2.37
000:01:19.275,-6.41
000:01:19.300,-8.17
000:01:19.325,-15.42
000:01:19.350,-18.78
000:01:19.375,-3.66
000:01:19.400, 9.31
000:01:19.425,12.75
000:01:19.450, 9.47
000:01:19.475, 7.10
000:01:19.500, 1.07
000:01:19.525,-5.80
000:01:19.550, 7.18
000:01:19.575,19.69
000:01:19.600,10.76
000:01:19.625,-3.44
000:01:19.650,-14.05
000:01:19.675, 1.07
000:01:19.700,19.77
000:01:19.725,27.79
000:01:19.750,17.63
000:01:19.775, 7.56
000:01:19.800,-15.27
000:01:19.825,-20.84
000:01:19.850,-9.01
000:01:19.875, 8.32
000:01:19.900,28.09
000:01:19.925,11.83
000:01:19.950,-21.76
000:01:19.975,-16.64
000:01:20.000,18.93
000:01:20.025,21.91
000:01:20.050, 4.89
000:01:20.075,-0.99
000:01:20.100,-7.94
000:01:20.125,-12.52
000:01:20.150, 0.08
000:01:20.175, 8.47
000:01:20.200, 2.29
000:01:20.225, 7.56
000:01:20.250, 7.02
000:01:20.275, 0.08
000:01:20.300, 8.70
000:01:20.325,11.83
000:01:20.350, 6.49
000:01:20.375, 3.28
000:01:20.400, 4.58
000:01:20.425,-8.63
000:01:20.450,-9.47
000:01:20.475,28.85
000:01:20.500,133.74
000:01:20.525,213.97
000:01:20.550,195.73
000:01:20.575,141.53
000:01:20.600,100.23
000:01:20.625,62.52
000:01:20.650,22.52
000:01:20.675,-4.05
000:01:20.700,-17.33
000:01:20.725,-39.85
000:01:20.750,-58.63
000:01:20.775,-67.02
000:01:20.800,-43.89
000:01:20.825,-38.70
000:01:20.850,-52.67
000:01:20.875,-68.93
000:01:20.900,-57.40
000:01:20.925,-26.87
000:01:20.950,-15.80
000:01:20.975,-27.71
000:01:21.000,-32.21
000:01:21.025,-40.23
000:01:21.050,-43.74
000:01:21.075,-37.25
000:01:21.100,-24.89
000:01:21.125,-9.85
000:01:21.150, 3.82
000:01:21.175,-14.05
000:01:21.200,-25.50
000:01:21.225,-18.32
000:01:21.250,-11.83
000:01:21.275,-5.65
000:01:21.300, 0.92
000:01:21.325, 0.00
000:01:21.350,-18.78
000:01:21.375,-24.12
000:01:21.400,-10.99
000:01:21.425,-7.40
000:01:21.450,-5.95
000:01:21.475,-4.81
000:01:21.500,-8.32
000:01:21.525,-7.25
000:01:21.550, 2.06
000:01:21.575,10.46
000:01:21.600,16.41
000:01:21.625, 6.26
000:01:21.650,-0.61
000:01:21.675,-2.44
000:01:21.700, 9.85
000:01:21.725,14.81
000:01:21.750, 5.11
000:01:21.775,-1.37
000:01:21.800, 5.73
000:01:21.825,11.15
000:01:21.850,-4.50
000:01:21.875, 0.46
000:01:21.900, 2.29
000:01:21.925,10.46
000:01:21.950,-4.27
000:01:21.975,-7.48
000:01:22.000, 4.35
000:01:22.025, 6.34
000:01:22.050, 8.55
000:01:22.075, 9.92
000:01:22.100,14.43
000:01:22.125, 7.33
