TIME, 1-REF
000:00:56.000,-39.54
000:00:56.025,43.28
000:00:56.050,0.0
000:00:56.075,0.0
000:00:56.100,0.0
000:00:56.125,-22.82
000:00:56.150,-46.18
000:00:56.175,0.0
000:00:56.200,0.0
000:00:56.225,0.0
000:00:56.250,0.0
000:00:56.275,0.0
000:00:56.300,0.0
000:00:56.325,0.0
000:00:56.350,28.32
000:00:56.375,0.0
000:00:56.400,0.0
000:00:56.425,0.0
000:00:56.450,0.0
000:00:56.475,0.0
000:00:56.500,-28.93
000:00:56.525,0.0
000:00:56.550,0.0
000:00:56.575,0.0
000:00:56.600,0.0
000:00:56.625,0.0
000:00:56.650,0.0
000:00:56.675,0.0
000:00:56.700,0.0
000:00:56.725,0.0
000:00:56.750,0.0
000:00:56.775,0.0
000:00:56.800,-26.64
000:00:56.825,0.0
000:00:56.850,0.0
000:00:56.875,0.0
000:00:56.900,0.0
000:00:56.925,0.0
000:00:56.950,0.0
000:00:56.975,0.0
000:00:57.000,0.0
000:00:57.025,0.0
000:00:57.050,0.0
000:00:57.075,0.0
000:00:57.100,0.0
000:00:57.125,0.0
000:00:57.150,0.0
000:00:57.175,13.28
000:00:57.200,11.76
000:00:57.225,-10.15
000:00:57.250,-28.17
000:00:57.275,12.06
000:00:57.300,0.0
000:00:57.325,0.0
000:00:57.350,0.0
000:00:57.375,0.0
000:00:57.400,0.0
000:00:57.425,0.0
000:00:57.450,0.0
000:00:57.475,0.0
000:00:57.500,0.0
000:00:57.525,-42.75
000:00:57.550,-43.82
000:00:57.575,0.0
000:00:57.600,0.0
000:00:57.625,0.0
000:00:57.650,0.0
000:00:57.675,-12.21
000:00:57.700,-23.82
000:00:57.725,-32.6
000:00:57.750,-39.85
000:00:57.775,-32.21
000:00:57.800,-17.71
000:00:57.825,-12.98
000:00:57.850,-12.9
000:00:57.875,-6.79
000:00:57.900,-6.79
000:00:57.925,-15.57
000:00:57.950,-22.37
000:00:57.975,-14.43
000:00:58.000,1.07
000:00:58.025,-0.31
000:00:58.050,-13.21
000:00:58.075,-2.44
000:00:58.100,5.11
000:00:58.125,-9.85
000:00:58.150,-18.4
000:00:58.175,-2.98
000:00:58.200,17.25
000:00:58.225,14.27
000:00:58.250,-3.59
000:00:58.275,-4.05
000:00:58.300,3.13
000:00:58.325,0.99
000:00:58.350,0.23
000:00:58.375,8.78
000:00:58.400,17.86
000:00:58.425,-3.05
000:00:58.450,-26.95
000:00:58.475,-11.22
000:00:58.500,11.37
000:00:58.525,10.84
000:00:58.550,-14.89
000:00:58.575,-31.6
000:00:58.600,-16.49
000:00:58.625,1.83
000:00:58.650,1.07
000:00:58.675,0.99
000:00:58.700,7.71
000:00:58.725,0.69
000:00:58.750,-6.79
000:00:58.775,9.85
000:00:58.800,28.24
000:00:58.825,14.96
000:00:58.850,-1.45
000:00:58.875,-16.56
000:00:58.900,-17.18
000:00:58.925,-3.66
000:00:58.950,-4.81
000:00:58.975,-19.24
000:00:59.000,-14.66
000:00:59.025,-7.63
000:00:59.050,-5.65
000:00:59.075,1.22
000:00:59.100,12.82
000:00:59.125,12.98
000:00:59.150,0.0
000:00:59.175,0.0
000:00:59.200,0.0
000:00:59.225,0.0
000:00:59.250,0.0
000:00:59.275,0.0
000:00:59.300,-6.03
000:00:59.325,-27.1
000:00:59.350,-45.73
000:00:59.375,0.0
000:00:59.400,0.0
000:00:59.425,0.0
000:00:59.450,0.0
000:00:59.475,-38.09
000:00:59.500,-46.26
000:00:59.525,0.0
000:00:59.550,0.0
000:00:59.575,0.0
000:00:59.600,0.0
000:00:59.625,-36.64
000:00:59.650,-36.87
000:00:59.675,-33.59
000:00:59.700,-22.67
000:00:59.725,-33.36
000:00:59.750,-39.39
000:00:59.775,-27.63
000:00:59.800,-8.32
000:00:59.825,-12.67
000:00:59.850,-21.15
000:00:59.875,-20.76
000:00:59.900,-15.19
000:00:59.925,-10.31
000:00:59.950,-7.1
000:00:59.975,-3.51
000:01:00.000,4.96
000:01:00.025,0.15
000:01:00.050,-5.04
000:01:00.075,-4.58
000:01:00.100,14.5
000:01:00.125,17.63
000:01:00.150,9.47
000:01:00.175,-2.14
000:01:00.200,5.42
000:01:00.225,16.34
000:01:00.250,18.55
000:01:00.275,15.65
000:01:00.300,27.02
000:01:00.325,17.63
000:01:00.350,0.84
000:01:00.375,3.05
000:01:00.400,21.83
000:01:00.425,30.53
000:01:00.450,21.3
000:01:00.475,0.99
000:01:00.500,-0.46
000:01:00.525,8.7
000:01:00.550,14.27
000:01:00.575,4.43
000:01:00.600,0.92
000:01:00.625,2.75
000:01:00.650,12.9
000:01:00.675,12.6
000:01:00.700,10.0
000:01:00.725,8.24
000:01:00.750,13.21
000:01:00.775,-2.21
000:01:00.800,-4.96
000:01:00.825,22.29
000:01:00.850,25.73
000:01:00.875,10.53
000:01:00.900,5.73
000:01:00.925,3.66
000:01:00.950,4.73
000:01:00.975,7.25
000:01:01.000,9.24
000:01:01.025,9.16
000:01:01.050,-0.38
000:01:01.075,-7.94
000:01:01.100,-4.66
000:01:01.125,1.98
000:01:01.150,11.76
000:01:01.175,-3.44
000:01:01.200,-22.44
000:01:01.225,-8.32
000:01:01.250,1.53
000:01:01.275,0.0
000:01:01.300,3.82
000:01:01.325,-0.84
000:01:01.350,-6.03
000:01:01.375,-9.69
000:01:01.400,-19.77
000:01:01.425,-12.44
000:01:01.450,6.87
000:01:01.475,8.09
000:01:01.500,5.73
000:01:01.525,2.82
000:01:01.550,-1.91
000:01:01.575,-0.53
000:01:01.600,4.27
000:01:01.625,19.24
000:01:01.650,20.0
000:01:01.675,2.82
000:01:01.700,-8.7
000:01:01.725,0.92
000:01:01.750,11.15
000:01:01.775,4.66
000:01:01.800,-2.37
000:01:01.825,-5.11
000:01:01.850,12.44
000:01:01.875,10.92
000:01:01.900,-3.13
000:01:01.925,-7.48
000:01:01.950,-0.69
000:01:01.975,-0.31
000:01:02.000,-15.8
000:01:02.025,-14.12
000:01:02.050,-1.3
000:01:02.075,5.04
000:01:02.100,2.9
000:01:02.125,-5.95
000:01:02.150,-2.75
000:01:02.175,-2.9
000:01:02.200,-12.52
000:01:02.225,-8.4
000:01:02.250,6.03
000:01:02.275,11.22
000:01:02.300,11.22
000:01:02.325,6.49
000:01:02.350,0.53
000:01:02.375,6.72
000:01:02.400,1.76
000:01:02.425,-9.62
000:01:02.450,-12.67
000:01:02.475,-4.58
000:01:02.500,4.96
000:01:02.525,14.73
000:01:02.550,0.0
000:01:02.575,0.0
000:01:02.600,0.0
000:01:02.625,0.0
000:01:02.650,0.0
000:01:02.675,0.0
000:01:02.700,0.0
000:01:02.725,6.34
000:01:02.750,-12.06
000:01:02.775,0.0
000:01:02.800,0.0
000:01:02.825,0.0
000:01:02.850,0.0
000:01:02.875,0.0
000:01:02.900,0.0
000:01:02.925,0.0
000:01:02.950,0.0
000:01:02.975,0.0
000:01:03.000,0.0
000:01:03.025,0.0
000:01:03.050,-29.31
000:01:03.075,-27.1
000:01:03.100,-16.26
000:01:03.125,-15.65
000:01:03.150,-5.73
000:01:03.175,6.03
000:01:03.200,10.76
000:01:03.225,7.25
000:01:03.250,-13.66
000:01:03.275,-37.25
000:01:03.300,-32.67
000:01:03.325,-16.26
000:01:03.350,9.92
000:01:03.375,10.99
000:01:03.400,2.44
000:01:03.425,-14.27
000:01:03.450,-19.24
000:01:03.475,11.6
000:01:03.500,41.37
000:01:03.525,16.11
000:01:03.550,-16.18
000:01:03.575,-15.11
000:01:03.600,-7.1
000:01:03.625,-5.57
000:01:03.650,10.69
000:01:03.675,20.84
000:01:03.700,9.92
000:01:03.725,-8.78
000:01:03.750,-11.45
000:01:03.775,-4.2
000:01:03.800,5.88
000:01:03.825,2.44
000:01:03.850,10.92
000:01:03.875,12.75
000:01:03.900,5.73
000:01:03.925,5.04
000:01:03.950,16.64
000:01:03.975,17.02
000:01:04.000,7.25
000:01:04.025,-0.76
000:01:04.050,-1.68
000:01:04.075,4.43
000:01:04.100,10.92
000:01:04.125,9.92
000:01:04.150,1.6
000:01:04.175,-1.15
000:01:04.200,-1.98
000:01:04.225,-2.6
000:01:04.250,-2.21
000:01:04.275,5.5
000:01:04.300,7.71
000:01:04.325,1.37
000:01:04.350,-3.28
000:01:04.375,-3.05
000:01:04.400,1.22
000:01:04.425,4.81
000:01:04.450,0.99
000:01:04.475,3.28
000:01:04.500,1.15
000:01:04.525,-14.35
000:01:04.550,-10.38
000:01:04.575,-6.56
000:01:04.600,6.79
000:01:04.625,6.26
000:01:04.650,-6.72
000:01:04.675,-19.54
000:01:04.700,-9.39
000:01:04.725,11.83
000:01:04.750,21.07
000:01:04.775,13.05
000:01:04.800,-7.33
000:01:04.825,-17.79
000:01:04.850,-9.16
000:01:04.875,15.34
000:01:04.900,15.42
000:01:04.925,1.76
000:01:04.950,-7.56
000:01:04.975,-3.21
000:01:05.000,10.53
000:01:05.025,5.42
000:01:05.050,-10.31
000:01:05.075,-8.47
000:01:05.100,4.43
000:01:05.125,7.48
000:01:05.150,9.24
000:01:05.175,12.37
000:01:05.200,5.34
000:01:05.225,-1.45
000:01:05.250,-5.34
000:01:05.275,-9.62
000:01:05.300,-5.5
000:01:05.325,-4.05
000:01:05.350,-13.28
000:01:05.375,-9.31
000:01:05.400,-6.26
000:01:05.425,-13.05
000:01:05.450,-17.94
000:01:05.475,-11.07
000:01:05.500,-5.95
000:01:05.525,-15.27
000:01:05.550,-12.6
000:01:05.575,5.88
000:01:05.600,20.69
000:01:05.625,14.5
000:01:05.650,0.38
000:01:05.675,5.88
000:01:05.700,8.24
000:01:05.725,4.96
000:01:05.750,10.46
000:01:05.775,9.08
000:01:05.800,6.56
000:01:05.825,1.68
000:01:05.850,-4.27
000:01:05.875,-1.37
000:01:05.900,10.69
000:01:05.925,19.39
000:01:05.950,10.84
000:01:05.975,1.22
000:01:06.000,3.82
000:01:06.025,3.21
000:01:06.050,-1.53
000:01:06.075,-0.31
000:01:06.100,7.79
000:01:06.125,-8.47
000:01:06.150,-13.28
000:01:06.175,-10.23
000:01:06.200,-6.49
000:01:06.225,6.26
000:01:06.250,10.08
000:01:06.275,2.14
000:01:06.300,4.81
000:01:06.325,-1.15
000:01:06.350,-18.32
000:01:06.375,-13.13
000:01:06.400,8.7
000:01:06.425,5.04
000:01:06.450,-6.41
000:01:06.475,-9.77
000:01:06.500,9.01
000:01:06.525,13.82
000:01:06.550,6.41
000:01:06.575,7.18
000:01:06.600,9.62
000:01:06.625,-1.37
000:01:06.650,-15.04
000:01:06.675,-17.56
000:01:06.700,-12.06
000:01:06.725,-7.63
000:01:06.750,-5.95
000:01:06.775,-14.81
000:01:06.800,-12.06
000:01:06.825,-15.04
000:01:06.850,-19.31
000:01:06.875,-19.62
000:01:06.900,-4.2
000:01:06.925,-2.67
000:01:06.950,-17.48
000:01:06.975,-17.25
000:01:07.000,1.68
000:01:07.025,19.01
000:01:07.050,11.53
000:01:07.075,-11.22
000:01:07.100,-10.38
000:01:07.125,1.53
000:01:07.150,7.25
000:01:07.175,6.87
000:01:07.200,14.96
000:01:07.225,16.95
000:01:07.250,16.26
000:01:07.275,14.5
000:01:07.300,14.96
000:01:07.325,2.06
000:01:07.350,-3.51
000:01:07.375,-4.2
000:01:07.400,12.44
000:01:07.425,13.89
000:01:07.450,12.44
000:01:07.475,9.01
000:01:07.500,18.47
000:01:07.525,22.37
000:01:07.550,7.86
000:01:07.575,-4.81
000:01:07.600,11.91
000:01:07.625,29.08
000:01:07.650,17.63
000:01:07.675,-6.87
000:01:07.700,3.28
000:01:07.725,19.62
000:01:07.750,20.76
000:01:07.775,-2.6
000:01:07.800,1.15
000:01:07.825,22.52
000:01:07.850,18.4
000:01:07.875,-3.59
000:01:07.900,-4.2
000:01:07.925,7.48
000:01:07.950,1.07
000:01:07.975,0.61
000:01:08.000,8.7
000:01:08.025,7.18
000:01:08.050,-7.79
000:01:08.075,-9.39
000:01:08.100,16.95
000:01:08.125,22.44
000:01:08.150,-8.55
000:01:08.175,-13.13
000:01:08.200,5.19
000:01:08.225,1.6
000:01:08.250,-10.84
000:01:08.275,-18.93
000:01:08.300,-7.79
000:01:08.325,10.84
000:01:08.350,3.13
000:01:08.375,-15.57
000:01:08.400,-14.73
000:01:08.425,3.05
000:01:08.450,11.83
000:01:08.475,-6.03
000:01:08.500,-5.42
000:01:08.525,14.66
000:01:08.550,33.59
000:01:08.575,47.25
000:01:08.600,49.85
000:01:08.625,46.49
000:01:08.650,31.45
000:01:08.675,15.5
000:01:08.700,3.89
000:01:08.725,4.5
000:01:08.750,-1.53
000:01:08.775,0.38
000:01:08.800,-3.13
000:01:08.825,-2.21
000:01:08.850,-5.57
000:01:08.875,-3.28
000:01:08.900,0.38
000:01:08.925,-5.34
000:01:08.950,-12.9
000:01:08.975,-5.65
000:01:09.000,-8.02
000:01:09.025,-9.92
000:01:09.050,-11.3
000:01:09.075,-8.85
000:01:09.100,-4.96
000:01:09.125,-8.32
000:01:09.150,2.82
000:01:09.175,5.73
000:01:09.200,-8.17
000:01:09.225,-13.13
000:01:09.250,-11.83
000:01:09.275,-10.61
000:01:09.300,-8.4
000:01:09.325,-4.05
000:01:09.350,-11.22
000:01:09.375,-19.77
000:01:09.400,-17.56
000:01:09.425,-23.36
000:01:09.450,-22.98
000:01:09.475,-11.07
000:01:09.500,-5.8
000:01:09.525,-13.36
000:01:09.550,-9.01
000:01:09.575,-4.58
000:01:09.600,-8.09
000:01:09.625,-11.76
000:01:09.650,-9.54
000:01:09.675,-10.0
000:01:09.700,-7.94
000:01:09.725,0.38
000:01:09.750,10.84
000:01:09.775,4.5
000:01:09.800,-9.47
000:01:09.825,-10.92
000:01:09.850,6.03
000:01:09.875,21.3
000:01:09.900,3.74
000:01:09.925,-10.38
000:01:09.950,9.01
000:01:09.975,25.8
000:01:10.000,7.48
000:01:10.025,-9.16
000:01:10.050,5.27
000:01:10.075,10.15
000:01:10.100,6.79
000:01:10.125,0.0
000:01:10.150,8.32
000:01:10.175,10.31
000:01:10.200,-4.43
000:01:10.225,-3.13
000:01:10.250,5.42
000:01:10.275,4.35
000:01:10.300,1.22
000:01:10.325,-7.63
000:01:10.350,0.15
000:01:10.375,4.73
000:01:10.400,-2.67
000:01:10.425,-7.33
000:01:10.450,10.99
000:01:10.475,17.79
000:01:10.500,-0.53
000:01:10.525,-15.11
000:01:10.550,10.92
000:01:10.575,32.21
000:01:10.600,16.87
000:01:10.625,-6.34
000:01:10.650,-1.3
000:01:10.675,5.5
000:01:10.700,4.12
000:01:10.725,-12.21
000:01:10.750,-3.59
000:01:10.775,8.85
000:01:10.800,8.09
000:01:10.825,0.38
000:01:10.850,-3.36
000:01:10.875,-13.21
000:01:10.900,4.81
000:01:10.925,21.98
000:01:10.950,17.02
000:01:10.975,-2.06
000:01:11.000,-10.76
000:01:11.025,-3.51
000:01:11.050,11.68
000:01:11.075,10.0
000:01:11.100,-10.53
000:01:11.125,-8.63
000:01:11.150,3.21
000:01:11.175,7.79
000:01:11.200,0.99
000:01:11.225,-7.86
000:01:11.250,4.5
000:01:11.275,9.31
000:01:11.300,6.72
000:01:11.325,7.1
000:01:11.350,6.49
000:01:11.375,10.84
000:01:11.400,2.06
000:01:11.425,-11.68
000:01:11.450,-10.31
000:01:11.475,-7.86
000:01:11.500,-2.82
000:01:11.525,0.69
000:01:11.550,-7.4
000:01:11.575,-2.82
000:01:11.600,6.79
000:01:11.625,5.19
000:01:11.650,3.82
000:01:11.675,6.64
000:01:11.700,-3.21
000:01:11.725,-19.77
000:01:11.750,-8.17
000:01:11.775,7.18
000:01:11.800,-1.45
000:01:11.825,-9.85
000:01:11.850,-4.66
000:01:11.875,4.27
000:01:11.900,-4.43
000:01:11.925,-14.96
000:01:11.950,-11.45
000:01:11.975,-2.6
000:01:12.000,1.68
000:01:12.025,-1.6
000:01:12.050,-4.96
000:01:12.075,-7.4
000:01:12.100,-9.39
000:01:12.125,-13.97
000:01:12.150,-6.72
000:01:12.175,4.81
000:01:12.200,-7.4
000:01:12.225,-7.25
000:01:12.250,-1.91
000:01:12.275,-3.51
000:01:12.300,-9.01
000:01:12.325,-7.1
000:01:12.350,-1.76
000:01:12.375,32.52
000:01:12.400,0.0
000:01:12.425,0.0
000:01:12.450,0.0
000:01:12.475,0.0
000:01:12.500,25.19
000:01:12.525,8.55
000:01:12.550,24.81
000:01:12.575,0.0
000:01:12.600,0.0
000:01:12.625,0.0
000:01:12.650,0.0
000:01:12.675,0.0
000:01:12.700,0.0
000:01:12.725,-7.71
000:01:12.750,0.0
000:01:12.775,0.0
000:01:12.800,0.0
000:01:12.825,0.0
000:01:12.850,0.0
000:01:12.875,0.0
000:01:12.900,0.0
000:01:12.925,0.0
000:01:12.950,0.0
000:01:12.975,0.0
000:01:13.000,0.0
000:01:13.025,0.0
000:01:13.050,0.0
000:01:13.075,0.0
000:01:13.100,0.0
000:01:13.125,-28.09
000:01:13.150,-23.89
000:01:13.175,-25.27
000:01:13.200,-15.19
000:01:13.225,-11.83
000:01:13.250,-17.1
000:01:13.275,-17.1
000:01:13.300,-9.92
000:01:13.325,-15.65
000:01:13.350,-21.76
000:01:13.375,-10.15
000:01:13.400,-4.81
000:01:13.425,-15.65
000:01:13.450,-13.59
000:01:13.475,-5.04
000:01:13.500,-4.81
000:01:13.525,-17.1
000:01:13.550,-22.21
000:01:13.575,-10.92
000:01:13.600,6.95
000:01:13.625,4.5
000:01:13.650,-21.76
000:01:13.675,-35.19
000:01:13.700,-21.07
000:01:13.725,-4.96
000:01:13.750,1.76
000:01:13.775,5.42
000:01:13.800,3.74
000:01:13.825,-16.34
000:01:13.850,-21.22
000:01:13.875,-7.02
000:01:13.900,14.5
000:01:13.925,20.46
000:01:13.950,15.57
000:01:13.975,10.99
000:01:14.000,15.8
000:01:14.025,12.29
000:01:14.050,15.04
000:01:14.075,13.82
000:01:14.100,8.24
000:01:14.125,8.24
000:01:14.150,6.95
000:01:14.175,7.63
000:01:14.200,23.36
000:01:14.225,20.69
000:01:14.250,7.63
000:01:14.275,-3.28
000:01:14.300,13.97
000:01:14.325,18.09
000:01:14.350,5.42
000:01:14.375,-10.99
000:01:14.400,-8.55
000:01:14.425,-0.46
000:01:14.450,1.15
000:01:14.475,-4.43
000:01:14.500,2.29
000:01:14.525,10.53
000:01:14.550,5.73
000:01:14.575,4.96
000:01:14.600,19.54
000:01:14.625,25.57
000:01:14.650,5.73
000:01:14.675,-1.15
000:01:14.700,11.91
000:01:14.725,14.89
000:01:14.750,15.88
000:01:14.775,17.56
000:01:14.800,13.36
000:01:14.825,-10.0
000:01:14.850,-13.59
000:01:14.875,2.82
000:01:14.900,20.38
000:01:14.925,15.04
000:01:14.950,4.43
000:01:14.975,-11.3
000:01:15.000,-22.52
000:01:15.025,0.61
000:01:15.050,16.64
000:01:15.075,10.38
000:01:15.100,0.0
000:01:15.125,-7.48
000:01:15.150,-10.0
000:01:15.175,-5.04
000:01:15.200,7.86
000:01:15.225,20.46
000:01:15.250,18.93
000:01:15.275,1.83
000:01:15.300,-6.41
000:01:15.325,3.44
000:01:15.350,11.15
000:01:15.375,1.91
000:01:15.400,5.42
000:01:15.425,0.0
000:01:15.450,0.0
000:01:15.475,0.0
000:01:15.500,0.0
000:01:15.525,0.0
000:01:15.550,0.0
000:01:15.575,-12.29
000:01:15.600,-40.38
000:01:15.625,-40.15
000:01:15.650,0.0
000:01:15.675,0.0
000:01:15.700,0.0
000:01:15.725,0.0
000:01:15.750,-40.61
000:01:15.775,0.0
000:01:15.800,0.0
000:01:15.825,0.0
000:01:15.850,-27.18
000:01:15.875,-19.47
000:01:15.900,-30.84
000:01:15.925,-37.02
000:01:15.950,-41.22
000:01:15.975,-26.64
000:01:16.000,-3.59
000:01:16.025,-0.69
000:01:16.050,-15.57
000:01:16.075,-35.42
000:01:16.100,-48.32
000:01:16.125,-42.21
000:01:16.150,-20.69
000:01:16.175,5.04
000:01:16.200,18.93
000:01:16.225,18.32
000:01:16.250,-6.64
000:01:16.275,-16.11
000:01:16.300,-3.05
000:01:16.325,18.24
000:01:16.350,19.01
000:01:16.375,12.82
000:01:16.400,-6.72
000:01:16.425,-17.18
000:01:16.450,-14.5
000:01:16.475,-2.98
000:01:16.500,5.04
000:01:16.525,10.31
000:01:16.550,1.83
000:01:16.575,-11.22
000:01:16.600,-8.63
000:01:16.625,11.6
000:01:16.650,26.95
000:01:16.675,15.5
000:01:16.700,13.51
000:01:16.725,11.37
000:01:16.750,-10.0
000:01:16.775,-9.39
000:01:16.800,6.11
000:01:16.825,11.45
000:01:16.850,6.03
000:01:16.875,-10.99
000:01:16.900,-17.48
000:01:16.925,-3.59
000:01:16.950,2.06
000:01:16.975,0.0
000:01:17.000,-4.58
000:01:17.025,-0.53
000:01:17.050,4.43
000:01:17.075,-3.74
000:01:17.100,2.75
000:01:17.125,16.64
000:01:17.150,16.18
000:01:17.175,-5.8
000:01:17.200,-26.03
000:01:17.225,-22.75
000:01:17.250,-4.89
000:01:17.275,9.62
000:01:17.300,4.35
000:01:17.325,-9.69
000:01:17.350,-12.98
000:01:17.375,-9.92
000:01:17.400,-0.92
000:01:17.425,-1.22
000:01:17.450,-1.83
000:01:17.475,13.05
000:01:17.500,12.52
000:01:17.525,-20.15
000:01:17.550,-24.27
000:01:17.575,-5.88
000:01:17.600,10.08
000:01:17.625,7.86
000:01:17.650,2.67
000:01:17.675,-13.05
000:01:17.700,-18.47
000:01:17.725,1.98
000:01:17.750,20.61
000:01:17.775,9.08
000:01:17.800,-13.36
000:01:17.825,-15.57
000:01:17.850,-2.14
000:01:17.875,-0.84
000:01:17.900,-4.05
000:01:17.925,12.6
000:01:17.950,15.42
000:01:17.975,-5.42
000:01:18.000,-11.98
000:01:18.025,-7.71
000:01:18.050,13.89
000:01:18.075,15.8
000:01:18.100,0.0
000:01:18.125,-8.17
000:01:18.150,7.86
000:01:18.175,6.18
000:01:18.200,2.82
000:01:18.225,12.44
000:01:18.250,30.99
000:01:18.275,15.19
000:01:18.300,-8.78
000:01:18.325,-16.56
000:01:18.350,-7.18
000:01:18.375,-20.92
000:01:18.400,-8.55
000:01:18.425,9.24
000:01:18.450,7.33
000:01:18.475,-17.1
000:01:18.500,0.0
000:01:18.525,0.0
000:01:18.550,0.0
000:01:18.575,0.0
000:01:18.600,0.0
000:01:18.625,0.0
000:01:18.650,-37.79
000:01:18.675,-23.51
000:01:18.700,-10.15
000:01:18.725,-12.98
000:01:18.750,-8.24
000:01:18.775,16.03
000:01:18.800,25.34
000:01:18.825,27.1
000:01:18.850,44.89
000:01:18.875,49.01
000:01:18.900,31.45
000:01:18.925,2.98
000:01:18.950,-5.11
000:01:18.975,22.52
000:01:19.000,40.61
000:01:19.025,33.36
000:01:19.050,19.31
000:01:19.075,13.66
000:01:19.100,4.5
000:01:19.125,-5.42
000:01:19.150,1.6
000:01:19.175,18.85
000:01:19.200,19.54
000:01:19.225,3.82
000:01:19.250,-22.9
000:01:19.275,-14.81
000:01:19.300,11.15
000:01:19.325,16.72
000:01:19.350,-3.21
000:01:19.375,-18.7
000:01:19.400,-32.9
000:01:19.425,-28.24
000:01:19.450,-13.82
000:01:19.475,6.49
000:01:19.500,30.92
000:01:19.525,22.21
000:01:19.550,1.53
000:01:19.575,-0.76
000:01:19.600,6.95
000:01:19.625,13.66
000:01:19.650,13.51
000:01:19.675,13.89
000:01:19.700,16.79
000:01:19.725,10.31
000:01:19.750,-4.66
000:01:19.775,-0.08
000:01:19.800,16.18
000:01:19.825,18.4
000:01:19.850,12.52
000:01:19.875,5.65
000:01:19.900,2.6
000:01:19.925,2.6
000:01:19.950,1.68
000:01:19.975,9.08
000:01:20.000,0.84
000:01:20.025,-11.3
000:01:20.050,-12.21
000:01:20.075,2.75
000:01:20.100,6.34
000:01:20.125,2.82
000:01:20.150,2.67
000:01:20.175,1.07
000:01:20.200,-8.32
000:01:20.225,-13.66
000:01:20.250,-5.34
000:01:20.275,8.24
000:01:20.300,8.47
000:01:20.325,-17.25
000:01:20.350,-13.36
000:01:20.375,37.94
000:01:20.400,0.0
000:01:20.425,0.0
000:01:20.450,0.0
000:01:20.475,18.32
000:01:20.500,17.25
000:01:20.525,12.52
000:01:20.550,23.28
000:01:20.575,40.53
000:01:20.600,26.72
000:01:20.625,-3.21
000:01:20.650,-15.8
000:01:20.675,2.37
000:01:20.700,20.53
000:01:20.725,14.66
000:01:20.750,-1.15
000:01:20.775,-2.44
000:01:20.800,-0.92
000:01:20.825,-5.11
000:01:20.850,12.9
000:01:20.875,26.72
000:01:20.900,19.31
000:01:20.925,10.46
000:01:20.950,3.36
000:01:20.975,35.19
000:01:21.000,0.0
000:01:21.025,0.0
000:01:21.050,0.0
000:01:21.075,0.0
000:01:21.100,-30.46
000:01:21.125,-40.84
000:01:21.150,-44.5
000:01:21.175,-45.57
000:01:21.200,-45.42
000:01:21.225,-49.01
000:01:21.250,0.0
000:01:21.275,0.0
000:01:21.300,0.0
000:01:21.325,0.0
000:01:21.350,-23.44
000:01:21.375,-35.11
000:01:21.400,-42.52
000:01:21.425,-44.43
000:01:21.450,-34.96
000:01:21.475,-10.31
000:01:21.500,9.08
000:01:21.525,1.53
000:01:21.550,-11.37
000:01:21.575,-21.15
000:01:21.600,-19.01
000:01:21.625,-6.11
000:01:21.650,-5.65
000:01:21.675,-13.82
000:01:21.700,-22.14
000:01:21.725,-20.31
000:01:21.750,-19.54
000:01:21.775,-15.88
000:01:21.800,-1.91
000:01:21.825,0.15
000:01:21.850,-12.37
000:01:21.875,-31.22
000:01:21.900,-31.3
000:01:21.925,-15.73
000:01:21.950,1.22
000:01:21.975,18.55
000:01:22.000,1.91
000:01:22.025,-13.97
000:01:22.050,-12.21
000:01:22.075,-11.3
000:01:22.100,1.53
000:01:22.125,19.54
000:01:22.150,23.28
000:01:22.175,10.0
000:01:22.200,-8.47
000:01:22.225,-11.15
000:01:22.250,9.69
000:01:22.275,6.72
000:01:22.300,16.49
000:01:22.325,21.53
000:01:22.350,-6.64
000:01:22.375,-36.34
000:01:22.400,-26.72
000:01:22.425,16.03
000:01:22.450,31.76
000:01:22.475,21.07
000:01:22.500,5.42
000:01:22.525,-11.68
000:01:22.550,-23.13
000:01:22.575,-15.04
000:01:22.600,2.37
000:01:22.625,21.83
000:01:22.650,16.87
000:01:22.675,-11.68
000:01:22.700,-26.87
000:01:22.725,-10.08
000:01:22.750,1.37
000:01:22.775,6.11
000:01:22.800,13.21
000:01:22.825,14.73
000:01:22.850,-12.44
000:01:22.875,-29.24
000:01:22.900,-4.05
000:01:22.925,33.82
000:01:22.950,32.06
000:01:22.975,-0.84
000:01:23.000,-16.72
000:01:23.025,-5.73
000:01:23.050,-6.41
000:01:23.075,-4.73
000:01:23.100,1.91
000:01:23.125,6.87
000:01:23.150,-3.05
000:01:23.175,-22.98
000:01:23.200,-29.01
000:01:23.225,-12.06
000:01:23.250,3.97
000:01:23.275,-3.74
000:01:23.300,-15.27
000:01:23.325,-26.95
000:01:23.350,-34.35
000:01:23.375,-12.06
000:01:23.400,10.92
000:01:23.425,19.85
000:01:23.450,17.25
000:01:23.475,0.46
000:01:23.500,-22.67
000:01:23.525,-18.78
000:01:23.550,-3.66
000:01:23.575,-0.23
000:01:23.600,-6.72
000:01:23.625,-7.79
000:01:23.650,-14.2
000:01:23.675,-4.58
000:01:23.700,14.12
000:01:23.725,22.9
000:01:23.750,14.27
000:01:23.775,8.47
000:01:23.800,5.95
000:01:23.825,9.69
000:01:23.850,12.6
000:01:23.875,5.8
000:01:23.900,-10.69
000:01:23.925,-3.44
000:01:23.950,15.27
000:01:23.975,13.13
000:01:24.000,3.51
000:01:24.025,-0.31
000:01:24.050,5.04
000:01:24.075,16.03
